snd 	19.48	A   	   1	   0	138701
snd 	19.48	A   	   1	   0	138751
snd 	19.48	A   	   1	   0	138751
rcv 	19.49	D   	138751	  50	   1
rcv 	19.49	D   	138801	  50	   1
rcv 	19.49	D   	138801	  50	   1
rcv 	19.49	D   	138751	  50	   1
snd 	19.49	A   	   1	   0	138851
snd 	19.49	A   	   1	   0	138851
rcv 	19.50	D   	138851	  50	   1
snd 	19.50	A   	   1	   0	138901
rcv 	19.50	D   	138901	  50	   1
snd 	19.50	A   	   1	   0	138951
rcv 	19.50	D   	138951	  50	   1
snd 	19.50	A   	   1	   0	139001
rcv 	19.50	D   	139001	  50	   1
snd 	19.50	A   	   1	   0	139051
rcv 	19.51	D   	139051	  50	   1
snd 	19.51	A   	   1	   0	139101
rcv 	19.51	D   	139101	  50	   1
snd 	19.51	A   	   1	   0	139151
rcv 	19.51	D   	139151	  50	   1
snd 	19.51	A   	   1	   0	139201
rcv 	19.51	D   	139201	  50	   1
snd 	19.51	A   	   1	   0	139251
rcv 	19.51	D   	139251	  50	   1
snd 	19.51	A   	   1	   0	139301
rcv 	19.51	D   	139151	  50	   1
snd/DA	19.51	A   	   1	   0	139301
rcv 	19.51	D   	139201	  50	   1
snd/DA	19.51	A   	   1	   0	139301
rcv 	19.53	D   	139301	  50	   1
rcv 	19.53	D   	139301	  50	   1
snd 	19.53	A   	   1	   0	139351
rcv 	19.53	D   	139301	  50	   1
snd/DA	19.53	A   	   1	   0	139351
rcv 	19.53	D   	139351	  50	   1
snd 	19.53	A   	   1	   0	139401
rcv 	19.53	D   	139301	  50	   1
snd/DA	19.53	A   	   1	   0	139401
rcv 	19.53	D   	139351	  50	   1
snd/DA	19.53	A   	   1	   0	139401
rcv 	19.53	D   	139401	  50	   1
snd 	19.53	A   	   1	   0	139451
rcv 	19.53	D   	139301	  50	   1
snd/DA	19.53	A   	   1	   0	139451
rcv 	19.53	D   	139351	  50	   1
snd/DA	19.53	A   	   1	   0	139451
rcv 	19.53	D   	139401	  50	   1
snd/DA	19.53	A   	   1	   0	139451
rcv 	19.54	D   	139451	  50	   1
snd 	19.54	A   	   1	   0	139501
rcv 	19.54	D   	139501	  50	   1
snd 	19.54	A   	   1	   0	139551
rcv 	19.54	D   	139551	  50	   1
snd 	19.54	A   	   1	   0	139601
rcv 	19.54	D   	139601	  50	   1
snd 	19.54	A   	   1	   0	139651
rcv 	19.55	D   	139651	  50	   1
snd 	19.55	A   	   1	   0	139701
rcv 	19.55	D   	139701	  50	   1
snd 	19.55	A   	   1	   0	139751
rcv 	19.55	D   	139751	  50	   1
snd 	19.55	A   	   1	   0	139801
rcv 	19.59	D   	139801	  50	   1
snd 	19.59	A   	   1	   0	139851
rcv 	19.59	D   	139851	  50	   1
snd 	19.59	A   	   1	   0	139901
rcv 	19.60	D   	139901	  50	   1
snd 	19.60	A   	   1	   0	139951
rcv 	19.60	D   	139951	  50	   1
snd 	19.60	A   	   1	   0	140001
rcv 	19.61	D   	140001	  50	   1
snd 	19.61	A   	   1	   0	140051
rcv 	19.61	D   	140051	  50	   1
snd 	19.61	A   	   1	   0	140101
rcv 	19.61	D   	140101	  50	   1
snd 	19.61	A   	   1	   0	140151
rcv 	19.61	D   	140151	  50	   1
snd 	19.61	A   	   1	   0	140201
rcv 	19.62	D   	140201	  50	   1
rcv 	19.62	D   	140251	  50	   1
rcv 	19.63	D   	140251	  50	   1
rcv 	19.64	D   	140301	  50	   1
rcv 	19.64	D   	140351	  50	   1
rcv 	19.65	D   	140401	  50	   1
rcv 	19.65	D   	140451	  50	   1
rcv 	19.65	D   	140501	  50	   1
rcv 	19.65	D   	140551	  50	   1
rcv 	19.65	D   	140601	  50	   1
rcv 	19.66	D   	140201	  50	   1
snd 	19.66	A   	   1	   0	140301
snd 	19.66	A   	   1	   0	140351
snd 	19.66	A   	   1	   0	140401
snd 	19.66	A   	   1	   0	140451
snd 	19.66	A   	   1	   0	140501
snd 	19.66	A   	   1	   0	140551
snd 	19.66	A   	   1	   0	140601
snd 	19.66	A   	   1	   0	140651
snd 	19.66	A   	   1	   0	140651
rcv 	19.67	D   	140651	  50	   1
snd 	19.67	A   	   1	   0	140701
rcv 	19.68	D   	140701	  50	   1
snd 	19.68	A   	   1	   0	140751
rcv 	19.69	D   	140701	  50	   1
snd/DA	19.69	A   	   1	   0	140751
rcv 	19.69	D   	140751	  50	   1
snd 	19.69	A   	   1	   0	140801
rcv 	19.70	D   	140801	  50	   1
snd 	19.70	A   	   1	   0	140851
rcv 	19.70	D   	140851	  50	   1
snd 	19.70	A   	   1	   0	140901
rcv 	19.71	D   	140851	  50	   1
snd/DA	19.71	A   	   1	   0	140901
rcv 	19.71	D   	140901	  50	   1
snd 	19.71	A   	   1	   0	140951
rcv 	19.71	D   	140901	  50	   1
snd/DA	19.71	A   	   1	   0	140951
rcv 	19.71	D   	141001	  50	   1
rcv 	19.71	D   	141051	  50	   1
rcv 	19.71	D   	141101	  50	   1
rcv 	19.71	D   	141151	  50	   1
rcv 	19.71	D   	141251	  50	   1
rcv 	19.71	D   	141301	  50	   1
rcv 	19.72	D   	141351	  50	   1
rcv 	19.73	D   	140951	  50	   1
snd 	19.73	A   	   1	   0	141051
snd 	19.73	A   	   1	   0	141101
snd 	19.73	A   	   1	   0	141151
snd 	19.73	A   	   1	   0	141201
snd 	19.73	A   	   1	   0	141201
rcv 	19.74	D   	140951	  50	   1
snd/DA	19.74	A   	   1	   0	141201
rcv 	19.74	D   	141001	  50	   1
snd/DA	19.74	A   	   1	   0	141201
rcv 	19.74	D   	141051	  50	   1
snd/DA	19.74	A   	   1	   0	141201
rcv 	19.75	D   	141201	  50	   1
snd 	19.75	A   	   1	   0	141301
snd 	19.75	A   	   1	   0	141351
snd 	19.75	A   	   1	   0	141401
snd 	19.75	A   	   1	   0	141401
rcv 	19.75	D   	141251	  50	   1
snd/DA	19.75	A   	   1	   0	141401
rcv 	19.75	D   	141301	  50	   1
snd/DA	19.75	A   	   1	   0	141401
rcv 	19.77	D   	141401	  50	   1
snd 	19.77	A   	   1	   0	141451
rcv 	19.77	D   	141401	  50	   1
snd/DA	19.77	A   	   1	   0	141451
rcv 	19.78	D   	141451	  50	   1
snd 	19.78	A   	   1	   0	141501
rcv 	19.78	D   	141501	  50	   1
snd 	19.78	A   	   1	   0	141551
rcv 	19.78	D   	141551	  50	   1
snd 	19.78	A   	   1	   0	141601
rcv 	19.78	D   	141601	  50	   1
snd 	19.78	A   	   1	   0	141651
rcv 	19.78	D   	141651	  50	   1
snd 	19.78	A   	   1	   0	141701
rcv 	19.78	D   	141701	  50	   1
snd 	19.78	A   	   1	   0	141751
rcv 	19.78	D   	141751	  50	   1
snd 	19.78	A   	   1	   0	141801
rcv 	19.78	D   	141801	  50	   1
snd 	19.78	A   	   1	   0	141851
rcv 	19.78	D   	141851	  50	   1
snd 	19.78	A   	   1	   0	141901
rcv 	19.78	D   	141901	  50	   1
snd 	19.78	A   	   1	   0	141951
rcv 	19.78	D   	141951	  50	   1
snd 	19.78	A   	   1	   0	142001
rcv 	19.79	D   	142001	  50	   1
snd 	19.79	A   	   1	   0	142051
rcv 	19.79	D   	142051	  50	   1
snd 	19.79	A   	   1	   0	142101
rcv 	19.79	D   	142051	  50	   1
snd/DA	19.79	A   	   1	   0	142101
rcv 	19.79	D   	142101	  50	   1
snd 	19.79	A   	   1	   0	142151
rcv 	19.79	D   	142151	  50	   1
snd 	19.79	A   	   1	   0	142201
rcv 	19.79	D   	142201	  50	   1
snd 	19.79	A   	   1	   0	142251
rcv 	19.80	D   	142251	  50	   1
snd 	19.80	A   	   1	   0	142301
rcv 	19.80	D   	142301	  50	   1
snd 	19.80	A   	   1	   0	142351
rcv 	19.80	D   	142351	  50	   1
snd 	19.80	A   	   1	   0	142401
rcv 	19.81	D   	142151	  50	   1
snd/DA	19.81	A   	   1	   0	142401
rcv 	19.81	D   	142201	  50	   1
snd/DA	19.81	A   	   1	   0	142401
rcv 	19.81	D   	142251	  50	   1
snd/DA	19.81	A   	   1	   0	142401
rcv 	19.81	D   	142301	  50	   1
snd/DA	19.81	A   	   1	   0	142401
rcv 	19.81	D   	142351	  50	   1
snd/DA	19.81	A   	   1	   0	142401
rcv 	19.82	D   	142401	  50	   1
snd 	19.82	A   	   1	   0	142451
rcv 	19.82	D   	142401	  50	   1
snd/DA	19.82	A   	   1	   0	142451
rcv 	19.82	D   	142451	  50	   1
snd 	19.82	A   	   1	   0	142501
rcv 	19.82	D   	142451	  50	   1
snd/DA	19.82	A   	   1	   0	142501
rcv 	19.83	D   	142501	  50	   1
snd 	19.83	A   	   1	   0	142551
rcv 	19.83	D   	142551	  50	   1
snd 	19.84	A   	   1	   0	142601
rcv 	19.84	D   	142601	  50	   1
snd 	19.84	A   	   1	   0	142651
rcv 	19.85	D   	142601	  50	   1
snd/DA	19.85	A   	   1	   0	142651
rcv 	19.85	D   	142651	  50	   1
snd 	19.85	A   	   1	   0	142701
rcv 	19.85	D   	142651	  50	   1
snd/DA	19.85	A   	   1	   0	142701
rcv 	19.86	D   	142701	  50	   1
snd 	19.86	A   	   1	   0	142751
rcv 	19.86	D   	142751	  50	   1
snd 	19.86	A   	   1	   0	142801
rcv 	19.87	D   	142801	  50	   1
snd 	19.87	A   	   1	   0	142851
rcv 	19.87	D   	142801	  50	   1
snd/DA	19.87	A   	   1	   0	142851
rcv 	19.87	D   	142851	  50	   1
snd 	19.87	A   	   1	   0	142901
rcv 	19.89	D   	142901	  50	   1
snd 	19.89	A   	   1	   0	142951
rcv 	19.89	D   	142901	  50	   1
snd/DA	19.89	A   	   1	   0	142951
rcv 	19.90	D   	142951	  50	   1
rcv 	19.90	D   	143001	  50	   1
rcv 	19.90	D   	143051	  50	   1
rcv 	19.90	D   	143101	  50	   1
rcv 	19.90	D   	143151	  50	   1
rcv 	19.91	D   	143201	  50	   1
rcv 	19.91	D   	143251	  50	   1
rcv 	19.92	D   	143351	  50	   1
rcv 	19.92	D   	143401	  50	   1
rcv 	19.92	D   	143451	  50	   1
rcv 	19.92	D   	142951	  50	   1
snd 	19.92	A   	   1	   0	143051
snd 	19.92	A   	   1	   0	143101
snd 	19.92	A   	   1	   0	143151
snd 	19.92	A   	   1	   0	143201
snd 	19.92	A   	   1	   0	143251
snd 	19.92	A   	   1	   0	143301
snd 	19.92	A   	   1	   0	143301
rcv 	19.92	D   	143001	  50	   1
snd/DA	19.92	A   	   1	   0	143301
rcv 	19.92	D   	143051	  50	   1
snd/DA	19.92	A   	   1	   0	143301
rcv 	19.92	D   	143101	  50	   1
snd/DA	19.92	A   	   1	   0	143301
rcv 	19.93	D   	143151	  50	   1
snd/DA	19.93	A   	   1	   0	143301
rcv 	19.93	D   	143201	  50	   1
snd/DA	19.93	A   	   1	   0	143301
rcv 	19.93	D   	143251	  50	   1
snd/DA	19.93	A   	   1	   0	143301
rcv 	19.93	D   	143301	  50	   1
snd 	19.93	A   	   1	   0	143401
snd 	19.93	A   	   1	   0	143451
snd 	19.93	A   	   1	   0	143501
snd 	19.93	A   	   1	   0	143501
rcv 	19.93	D   	143351	  50	   1
snd/DA	19.93	A   	   1	   0	143501
rcv 	19.93	D   	143401	  50	   1
snd/DA	19.93	A   	   1	   0	143501
rcv 	19.94	D   	143451	  50	   1
snd/DA	19.94	A   	   1	   0	143501
rcv 	19.94	D   	143501	  50	   1
snd 	19.94	A   	   1	   0	143551
rcv 	19.94	D   	143501	  50	   1
snd/DA	19.94	A   	   1	   0	143551
rcv 	19.95	D   	143551	  50	   1
snd 	19.95	A   	   1	   0	143601
rcv 	19.95	D   	143601	  50	   1
snd 	19.95	A   	   1	   0	143651
rcv 	19.95	D   	143651	  50	   1
snd 	19.95	A   	   1	   0	143701
rcv 	19.95	D   	143701	  50	   1
snd 	19.95	A   	   1	   0	143751
rcv 	19.95	D   	143751	  50	   1
snd 	19.95	A   	   1	   0	143801
rcv 	19.95	D   	143801	  50	   1
snd 	19.95	A   	   1	   0	143851
rcv 	19.95	D   	143801	  50	   1
snd/DA	19.95	A   	   1	   0	143851
rcv 	19.97	D   	143901	  50	   1
rcv 	19.97	D   	143901	  50	   1
rcv 	19.98	D   	143951	  50	   1
rcv 	19.99	D   	143851	  50	   1
snd 	19.99	A   	   1	   0	143951
snd 	19.99	A   	   1	   0	144001
snd 	19.99	A   	   1	   0	144001
rcv 	19.99	D   	144001	  50	   1
snd 	19.99	A   	   1	   0	144051
rcv 	19.99	D   	144051	  50	   1
rcv 	20.00	D   	144101	  50	   1
rcv 	20.00	D   	144151	  50	   1
rcv 	20.00	D   	144201	  50	   1
rcv 	20.01	D   	144251	  50	   1
rcv 	20.01	D   	144301	  50	   1
rcv 	20.01	D   	144351	  50	   1
rcv 	20.01	D   	144351	  50	   1
rcv 	20.02	D   	144051	  50	   1
snd 	20.02	A   	   1	   0	144151
snd 	20.02	A   	   1	   0	144201
snd 	20.02	A   	   1	   0	144251
snd 	20.02	A   	   1	   0	144301
snd 	20.02	A   	   1	   0	144301
rcv 	20.02	D   	144401	  50	   1
rcv 	20.02	D   	144451	  50	   1
rcv 	20.03	D   	144501	  50	   1
rcv 	20.03	D   	144301	  50	   1
snd 	20.03	A   	   1	   0	144401
snd 	20.03	A   	   1	   0	144451
snd 	20.03	A   	   1	   0	144501
snd 	20.03	A   	   1	   0	144551
snd 	20.03	A   	   1	   0	144551
rcv 	20.03	D   	144551	  50	   1
snd 	20.03	A   	   1	   0	144601
rcv 	20.03	D   	144601	  50	   1
snd 	20.03	A   	   1	   0	144651
rcv 	20.03	D   	144651	  50	   1
snd 	20.03	A   	   1	   0	144701
rcv 	20.03	D   	144701	  50	   1
snd 	20.03	A   	   1	   0	144751
rcv 	20.03	D   	144751	  50	   1
snd 	20.03	A   	   1	   0	144801
rcv 	20.05	D   	144801	  50	   1
snd 	20.05	A   	   1	   0	144851
rcv 	20.05	D   	144851	  50	   1
snd 	20.05	A   	   1	   0	144901
rcv 	20.05	D   	144901	  50	   1
snd 	20.05	A   	   1	   0	144951
rcv 	20.05	D   	144951	  50	   1
snd 	20.05	A   	   1	   0	145001
rcv 	20.05	D   	145001	  50	   1
rcv 	20.06	D   	145051	  50	   1
rcv 	20.07	D   	145101	  50	   1
rcv 	20.07	D   	145151	  50	   1
rcv 	20.07	D   	145201	  50	   1
rcv 	20.08	D   	145201	  50	   1
rcv 	20.08	D   	145001	  50	   1
snd 	20.08	A   	   1	   0	145101
snd 	20.08	A   	   1	   0	145151
snd 	20.08	A   	   1	   0	145201
snd 	20.08	A   	   1	   0	145251
snd 	20.08	A   	   1	   0	145251
rcv 	20.09	D   	145251	  50	   1
snd 	20.09	A   	   1	   0	145301
rcv 	20.09	D   	145251	  50	   1
snd/DA	20.09	A   	   1	   0	145301
rcv 	20.09	D   	145301	  50	   1
snd 	20.09	A   	   1	   0	145351
rcv 	20.09	D   	145351	  50	   1
snd 	20.09	A   	   1	   0	145401
rcv 	20.10	D   	145351	  50	   1
snd/DA	20.10	A   	   1	   0	145401
rcv 	20.10	D   	145401	  50	   1
snd 	20.10	A   	   1	   0	145451
rcv 	20.11	D   	145401	  50	   1
snd/DA	20.11	A   	   1	   0	145451
rcv 	20.11	D   	145451	  50	   1
snd 	20.11	A   	   1	   0	145501
rcv 	20.13	D   	145501	  50	   1
rcv 	20.13	D   	145551	  50	   1
rcv 	20.13	D   	145601	  50	   1
rcv 	20.14	D   	145651	  50	   1
rcv 	20.14	D   	145751	  50	   1
rcv 	20.15	D   	145801	  50	   1
rcv 	20.15	D   	145801	  50	   1
rcv 	20.15	D   	145851	  50	   1
rcv 	20.15	D   	145901	  50	   1
rcv 	20.16	D   	145901	  50	   1
rcv 	20.16	D   	145501	  50	   1
snd 	20.16	A   	   1	   0	145601
snd 	20.16	A   	   1	   0	145651
snd 	20.16	A   	   1	   0	145701
snd 	20.16	A   	   1	   0	145701
rcv 	20.16	D   	145501	  50	   1
snd/DA	20.16	A   	   1	   0	145701
rcv 	20.16	D   	145551	  50	   1
snd/DA	20.16	A   	   1	   0	145701
rcv 	20.16	D   	145601	  50	   1
snd/DA	20.16	A   	   1	   0	145701
rcv 	20.16	D   	145651	  50	   1
snd/DA	20.16	A   	   1	   0	145701
rcv 	20.16	D   	145701	  50	   1
snd 	20.16	A   	   1	   0	145801
snd 	20.16	A   	   1	   0	145851
snd 	20.16	A   	   1	   0	145901
snd 	20.16	A   	   1	   0	145951
snd 	20.17	A   	   1	   0	145951
rcv 	20.17	D   	145751	  50	   1
snd/DA	20.17	A   	   1	   0	145951
rcv 	20.17	D   	145801	  50	   1
snd/DA	20.17	A   	   1	   0	145951
rcv 	20.17	D   	145851	  50	   1
snd/DA	20.17	A   	   1	   0	145951
rcv 	20.17	D   	145901	  50	   1
snd/DA	20.17	A   	   1	   0	145951
rcv 	20.17	D   	145951	  50	   1
snd 	20.17	A   	   1	   0	146001
rcv 	20.17	D   	145601	  50	   1
snd/DA	20.17	A   	   1	   0	146001
rcv 	20.18	D   	146001	  50	   1
snd 	20.18	A   	   1	   0	146051
rcv 	20.18	D   	146001	  50	   1
snd/DA	20.18	A   	   1	   0	146051
rcv 	20.19	D   	146051	  50	   1
rcv 	20.19	D   	146051	  50	   1
snd 	20.19	A   	   1	   0	146101
rcv 	20.19	D   	146101	  50	   1
snd 	20.19	A   	   1	   0	146151
rcv 	20.19	D   	146151	  50	   1
snd 	20.19	A   	   1	   0	146201
rcv 	20.19	D   	146051	  50	   1
snd/DA	20.19	A   	   1	   0	146201
rcv 	20.19	D   	146101	  50	   1
snd/DA	20.19	A   	   1	   0	146201
rcv 	20.19	D   	146151	  50	   1
snd/DA	20.19	A   	   1	   0	146201
rcv 	20.20	D   	146201	  50	   1
snd 	20.20	A   	   1	   0	146251
rcv 	20.21	D   	146201	  50	   1
snd/DA	20.21	A   	   1	   0	146251
rcv 	20.21	D   	146251	  50	   1
snd 	20.21	A   	   1	   0	146301
rcv 	20.21	D   	146251	  50	   1
snd/DA	20.21	A   	   1	   0	146301
rcv 	20.21	D   	146301	  50	   1
snd 	20.21	A   	   1	   0	146351
rcv 	20.21	D   	146351	  50	   1
snd 	20.21	A   	   1	   0	146401
rcv 	20.21	D   	146401	  50	   1
snd 	20.21	A   	   1	   0	146451
rcv 	20.21	D   	146451	  50	   1
snd 	20.21	A   	   1	   0	146501
rcv 	20.21	D   	146501	  50	   1
snd 	20.21	A   	   1	   0	146551
rcv 	20.22	D   	146551	  50	   1
snd 	20.22	A   	   1	   0	146601
rcv 	20.22	D   	146651	  50	   1
rcv 	20.23	D   	146701	  50	   1
rcv 	20.23	D   	146751	  50	   1
rcv 	20.23	D   	146801	  50	   1
rcv 	20.25	D   	146601	  50	   1
snd 	20.26	A   	   1	   0	146701
snd 	20.26	A   	   1	   0	146751
snd 	20.26	A   	   1	   0	146801
snd 	20.26	A   	   1	   0	146851
snd 	20.26	A   	   1	   0	146851
rcv 	20.26	D   	146851	  50	   1
snd 	20.26	A   	   1	   0	146901
rcv 	20.26	D   	146851	  50	   1
snd/DA	20.26	A   	   1	   0	146901
rcv 	20.26	D   	146901	  50	   1
snd 	20.26	A   	   1	   0	146951
rcv 	20.27	D   	146951	  50	   1
snd 	20.27	A   	   1	   0	147001
rcv 	20.27	D   	147001	  50	   1
snd 	20.27	A   	   1	   0	147051
rcv 	20.27	D   	147051	  50	   1
snd 	20.27	A   	   1	   0	147101
rcv 	20.27	D   	147101	  50	   1
snd 	20.27	A   	   1	   0	147151
rcv 	20.28	D   	146601	  50	   1
snd/DA	20.28	A   	   1	   0	147151
rcv 	20.28	D   	146651	  50	   1
snd/DA	20.28	A   	   1	   0	147151
rcv 	20.28	D   	146701	  50	   1
snd/DA	20.28	A   	   1	   0	147151
rcv 	20.29	D   	146901	  50	   1
snd/DA	20.29	A   	   1	   0	147151
rcv 	20.29	D   	147151	  50	   1
snd 	20.29	A   	   1	   0	147201
rcv 	20.29	D   	147151	  50	   1
snd/DA	20.29	A   	   1	   0	147201
rcv 	20.29	D   	147151	  50	   1
snd/DA	20.29	A   	   1	   0	147201
rcv 	20.29	D   	147151	  50	   1
snd/DA	20.29	A   	   1	   0	147201
rcv 	20.29	D   	147201	  50	   1
snd 	20.29	A   	   1	   0	147251
rcv 	20.29	D   	147251	  50	   1
snd 	20.29	A   	   1	   0	147301
rcv 	20.29	D   	147151	  50	   1
snd/DA	20.29	A   	   1	   0	147301
rcv 	20.29	D   	147201	  50	   1
snd/DA	20.29	A   	   1	   0	147301
rcv 	20.29	D   	147251	  50	   1
snd/DA	20.29	A   	   1	   0	147301
rcv 	20.29	D   	147301	  50	   1
snd 	20.29	A   	   1	   0	147351
rcv 	20.30	D   	147401	  50	   1
rcv 	20.30	D   	147451	  50	   1
rcv 	20.31	D   	147201	  50	   1
snd/DA	20.31	A   	   1	   0	147351
rcv 	20.32	D   	147201	  50	   1
snd/DA	20.32	A   	   1	   0	147351
rcv 	20.32	D   	147301	  50	   1
snd/DA	20.32	A   	   1	   0	147351
rcv 	20.33	D   	147351	  50	   1
snd 	20.33	A   	   1	   0	147451
snd 	20.33	A   	   1	   0	147451
rcv 	20.33	D   	147401	  50	   1
snd/DA	20.33	A   	   1	   0	147451
rcv 	20.33	D   	147451	  50	   1
snd 	20.33	A   	   1	   0	147501
rcv 	20.33	D   	147501	  50	   1
snd 	20.33	A   	   1	   0	147551
rcv 	20.34	D   	147301	  50	   1
snd/DA	20.34	A   	   1	   0	147551
rcv 	20.34	D   	147301	  50	   1
snd/DA	20.34	A   	   1	   0	147551
rcv 	20.34	D   	147351	  50	   1
snd/DA	20.34	A   	   1	   0	147551
rcv 	20.34	D   	147401	  50	   1
snd/DA	20.34	A   	   1	   0	147551
rcv 	20.34	D   	147451	  50	   1
snd/DA	20.34	A   	   1	   0	147551
rcv 	20.34	D   	147501	  50	   1
snd/DA	20.34	A   	   1	   0	147551
rcv 	20.35	D   	147551	  50	   1
rcv 	20.35	D   	147351	  50	   1
snd/DA	20.35	A   	   1	   0	147551
rcv 	20.35	D   	147601	  50	   1
rcv 	20.35	D   	147651	  50	   1
rcv 	20.36	D   	147701	  50	   1
rcv 	20.36	D   	147751	  50	   1
rcv 	20.36	D   	147801	  50	   1
rcv 	20.36	D   	147851	  50	   1
rcv 	20.37	D   	147551	  50	   1
snd 	20.37	A   	   1	   0	147651
snd 	20.37	A   	   1	   0	147701
snd 	20.37	A   	   1	   0	147751
snd 	20.37	A   	   1	   0	147801
snd 	20.37	A   	   1	   0	147851
snd 	20.37	A   	   1	   0	147901
snd 	20.37	A   	   1	   0	147901
rcv 	20.37	D   	147601	  50	   1
snd/DA	20.37	A   	   1	   0	147901
rcv 	20.39	D   	147651	  50	   1
snd/DA	20.39	A   	   1	   0	147901
rcv 	20.41	D   	147901	  50	   1
snd 	20.41	A   	   1	   0	147951
rcv 	20.42	D   	147901	  50	   1
snd/DA	20.42	A   	   1	   0	147951
rcv 	20.43	D   	147951	  50	   1
snd 	20.43	A   	   1	   0	148001
rcv 	20.43	D   	147951	  50	   1
snd/DA	20.43	A   	   1	   0	148001
rcv 	20.44	D   	148001	  50	   1
rcv 	20.44	D   	148051	  50	   1
rcv 	20.45	D   	148101	  50	   1
rcv 	20.45	D   	148001	  50	   1
snd 	20.45	A   	   1	   0	148101
snd 	20.45	A   	   1	   0	148151
snd 	20.45	A   	   1	   0	148151
rcv 	20.45	D   	148151	  50	   1
snd 	20.45	A   	   1	   0	148201
rcv 	20.45	D   	148201	  50	   1
snd 	20.45	A   	   1	   0	148251
rcv 	20.45	D   	148251	  50	   1
rcv 	20.46	D   	148301	  50	   1
rcv 	20.47	D   	148351	  50	   1
rcv 	20.47	D   	148401	  50	   1
rcv 	20.47	D   	148451	  50	   1
rcv 	20.47	D   	148501	  50	   1
rcv 	20.47	D   	148551	  50	   1
rcv 	20.47	D   	148601	  50	   1
rcv 	20.48	D   	148251	  50	   1
snd 	20.48	A   	   1	   0	148351
snd 	20.48	A   	   1	   0	148351
rcv 	20.48	D   	148651	  50	   1
rcv 	20.50	D   	148351	  50	   1
snd 	20.50	A   	   1	   0	148451
snd 	20.50	A   	   1	   0	148501
snd 	20.50	A   	   1	   0	148551
snd 	20.50	A   	   1	   0	148601
snd 	20.50	A   	   1	   0	148601
rcv 	20.51	D   	148701	  50	   1
rcv 	20.51	D   	148751	  50	   1
rcv 	20.51	D   	148801	  50	   1
rcv 	20.52	D   	148851	  50	   1
rcv 	20.52	D   	148901	  50	   1
rcv 	20.52	D   	148951	  50	   1
rcv 	20.53	D   	148451	  50	   1
snd/DA	20.53	A   	   1	   0	148601
rcv 	20.53	D   	148501	  50	   1
snd/DA	20.53	A   	   1	   0	148601
rcv 	20.53	D   	148551	  50	   1
snd/DA	20.53	A   	   1	   0	148601
rcv 	20.53	D   	148601	  50	   1
snd 	20.53	A   	   1	   0	148701
snd 	20.53	A   	   1	   0	148751
snd 	20.53	A   	   1	   0	148801
snd 	20.53	A   	   1	   0	148851
snd 	20.53	A   	   1	   0	148901
snd 	20.53	A   	   1	   0	148951
snd 	20.53	A   	   1	   0	149001
snd 	20.53	A   	   1	   0	149001
rcv 	20.53	D   	148651	  50	   1
snd/DA	20.53	A   	   1	   0	149001
rcv 	20.53	D   	148701	  50	   1
snd/DA	20.53	A   	   1	   0	149001
rcv 	20.55	D   	148901	  50	   1
snd/DA	20.55	A   	   1	   0	149001
rcv 	20.56	D   	148951	  50	   1
snd/DA	20.56	A   	   1	   0	149001
rcv 	20.56	D   	149001	  50	   1
snd 	20.56	A   	   1	   0	149051
rcv 	20.56	D   	149001	  50	   1
snd/DA	20.56	A   	   1	   0	149051
rcv 	20.56	D   	148901	  50	   1
snd/DA	20.56	A   	   1	   0	149051
rcv 	20.56	D   	149051	  50	   1
rcv 	20.57	D   	148901	  50	   1
snd/DA	20.57	A   	   1	   0	149051
rcv 	20.57	D   	148951	  50	   1
snd/DA	20.57	A   	   1	   0	149051
rcv 	20.57	D   	149001	  50	   1
snd/DA	20.57	A   	   1	   0	149051
rcv 	20.57	D   	149051	  50	   1
snd 	20.57	A   	   1	   0	149101
rcv 	20.57	D   	149101	  50	   1
snd 	20.57	A   	   1	   0	149151
rcv 	20.60	D   	149051	  50	   1
snd/DA	20.60	A   	   1	   0	149151
rcv 	20.61	D   	149151	  50	   1
snd 	20.61	A   	   1	   0	149201
rcv 	20.61	D   	149201	  50	   1
snd 	20.61	A   	   1	   0	149251
rcv 	20.61	D   	149251	  50	   1
snd 	20.61	A   	   1	   0	149301
rcv 	20.61	D   	149301	  50	   1
snd 	20.61	A   	   1	   0	149351
rcv 	20.61	D   	149401	  50	   1
rcv 	20.61	D   	149451	  50	   1
rcv 	20.61	D   	149501	  50	   1
rcv 	20.61	D   	149551	  50	   1
rcv 	20.62	D   	149151	  50	   1
snd/DA	20.62	A   	   1	   0	149351
rcv 	20.62	D   	149601	  50	   1
rcv 	20.62	D   	149651	  50	   1
rcv 	20.62	D   	149701	  50	   1
rcv 	20.63	D   	149751	  50	   1
rcv 	20.63	D   	149801	  50	   1
rcv 	20.64	D   	149301	  50	   1
snd/DA	20.64	A   	   1	   0	149351
rcv 	20.64	D   	149351	  50	   1
snd 	20.64	A   	   1	   0	149451
snd 	20.64	A   	   1	   0	149501
snd 	20.64	A   	   1	   0	149551
snd 	20.64	A   	   1	   0	149601
snd 	20.64	A   	   1	   0	149601
rcv 	20.64	D   	149401	  50	   1
snd/DA	20.64	A   	   1	   0	149601
rcv 	20.65	D   	149451	  50	   1
snd/DA	20.65	A   	   1	   0	149601
rcv 	20.65	D   	149501	  50	   1
snd/DA	20.65	A   	   1	   0	149601
rcv 	20.67	D   	149551	  50	   1
snd/DA	20.67	A   	   1	   0	149601
rcv 	20.67	D   	149601	  50	   1
